year,state,state_fips,candidate,party,candidatevotes,totalvotes,vote_share,two_party_votes,two_party_vote_share
2008,New York,36,"OBAMA, BARACK H.",Democrat,4645332,7722019,60.15696154075767,7063655,65.76385737978426
2008,New York,36,"MCCAIN, JOHN",Republican,2418323,7722019,31.3172371111752,7063655,34.23614262021574
2012,New York,36,"OBAMA, BARACK H.",Democrat,4324228,7116784,60.760984174874494,6547625,66.04269487027739
2012,New York,36,"ROMNEY, MITT",Republican,2223397,7116784,31.241597328231403,6547625,33.957305129722606
2016,New York,36,"CLINTON, HILLARY",Democrat,4379789,7802084,56.13614259984897,6906931,63.41150649977537
2016,New York,36,"TRUMP, DONALD J.",Republican,2527142,7802084,32.390602305742924,6906931,36.58849350022463
2020,New York,36,"BIDEN, JOSEPH R. JR",Democrat,5230985,8661735,60.39188453583491,8475783,61.71683489301225
2020,New York,36,"TRUMP, DONALD J.",Republican,3244798,8661735,37.46129384009093,8475783,38.28316510698775
1948,North Carolina,37,Harry Truman,Democrat,459070,791209,58.021331911037414,717642,63.96922142238052
1948,North Carolina,37,Thomas Dewey,Republican,258572,791209,32.6806191537255,717642,36.03077857761948
1952,North Carolina,37,Adlai Stevenson,Democrat,652803,1210910,53.91011718459671,1210910,53.91011718459671
1952,North Carolina,37,Dwight Eisenhower,Republican,558107,1210910,46.08988281540329,1210910,46.08988281540329
1956,North Carolina,37,Adlai Stevenson,Democrat,590530,1165592,50.66352548747761,1165592,50.66352548747761
1956,North Carolina,37,Dwight Eisenhower,Republican,575062,1165592,49.33647451252239,1165592,49.33647451252239
1960,North Carolina,37,John Kennedy,Democrat,713136,1368556,52.10864590122728,1368556,52.10864590122728
1960,North Carolina,37,Richard Nixon,Republican,655420,1368556,47.89135409877272,1368556,47.89135409877272
1964,North Carolina,37,Lyndon Johnson,Democrat,800139,1424983,56.15077513205421,1424983,56.15077513205421
1964,North Carolina,37,Barry Goldwater,Republican,624844,1424983,43.84922486794579,1424983,43.84922486794579
1968,North Carolina,37,Hubert Humphrey,Democrat,464113,1587493,29.23559347978227,1091305,42.5282574532326
1968,North Carolina,37,Richard Nixon,Republican,627192,1587493,39.508331690281466,1091305,57.4717425467674
1972,North Carolina,37,George McGovern,Democrat,438705,1518612,28.888550860917732,1493594,29.3724398999996
1972,North Carolina,37,Richard Nixon,Republican,1054889,1518612,69.4640237269296,1493594,70.62756010000041
1976,North Carolina,37,"CARTER, JIMMY",Democrat,927365,1677906,55.26918671248568,1669325,55.55329249846495
1976,North Carolina,37,"FORD, GERALD",Republican,741960,1677906,44.219402040400354,1669325,44.44670750153505
1980,North Carolina,37,"REAGAN, RONALD",Republican,915018,1855833,49.30497517826227,1790653,51.09968262974457
1980,North Carolina,37,"CARTER, JIMMY",Democrat,875635,1855833,47.18285535390307,1790653,48.90031737025543
1984,North Carolina,37,"REAGAN, RONALD",Republican,1346481,2175361,61.896898951484374,2170768,62.02786294988686
1984,North Carolina,37,"MONDALE, WALTER",Democrat,824287,2175361,37.891963678672184,2170768,37.97213705011314
1988,North Carolina,37,"BUSH, GEORGE H.W.",Republican,1237258,2134370,57.96829977932598,2127425,58.15753786855001
1988,North Carolina,37,"DUKAKIS, MICHAEL",Democrat,890167,2134370,41.70631146427283,2127425,41.84246213144999
1992,North Carolina,37,"BUSH, GEORGE H.W.",Republican,1134661,2611850,43.442808737102055,2248703,50.458464279186714
1992,North Carolina,37,"CLINTON, BILL",Democrat,1114042,2611850,42.653368302161304,2248703,49.541535720813286
1996,North Carolina,37,"DOLE, ROBERT",Republican,1225938,2515807,48.729413663289755,2333787,52.52998666973464
1996,North Carolina,37,"CLINTON, BILL",Democrat,1107849,2515807,44.03553213740164,2333787,47.47001333026536
2000,North Carolina,37,"BUSH, GEORGE W.",Republican,1631163,2914990,55.9577562873286,2888855,56.46399698150305
2000,North Carolina,37,"GORE, AL",Democrat,1257692,2914990,43.14567116868326,2888855,43.53600301849695
2004,North Carolina,37,"BUSH, GEORGE W.",Republican,1961166,3501007,56.01719733779453,3487015,56.24197200184112
2004,North Carolina,37,"KERRY, JOHN",Democrat,1525849,3501007,43.5831462205017,3487015,43.75802799815888
2008,North Carolina,37,"OBAMA, BARACK H.",Democrat,2142651,4310851,49.70366639904743,4271125,50.16596330006731
2008,North Carolina,37,"MCCAIN, JOHN",Republican,2128474,4310851,49.37479861864861,4271125,49.83403669993269
2012,North Carolina,37,"ROMNEY, MITT",Republican,2270395,4505372,50.39306410214295,4448786,51.034034903005
2012,North Carolina,37,"OBAMA, BARACK H.",Democrat,2178391,4505372,48.350968577067555,4448786,48.965965096995
2016,North Carolina,37,"TRUMP, DONALD J.",Republican,2362631,4741564,49.828094696180415,4551947,51.903745803718714
2016,North Carolina,37,"CLINTON, HILLARY",Democrat,2189316,4741564,46.172866168209474,4551947,48.096254196281286
2020,North Carolina,37,"TRUMP, DONALD J.",Republican,2758773,5524802,49.93433248829551,5443065,50.68418253318672
2020,North Carolina,37,"BIDEN, JOSEPH R. JR",Democrat,2684292,5524802,48.586211777363246,5443065,49.31581746681328
1948,North Dakota,38,Harry Truman,Democrat,95812,220716,43.409630475362,210951,45.41907836416988
1948,North Dakota,38,Thomas Dewey,Republican,115139,220716,52.16613204298737,210951,54.58092163583012
1952,North Dakota,38,Adlai Stevenson,Democrat,76694,270127,28.391830509353007,268406,28.573876887998033
1952,North Dakota,38,Dwight Eisenhower,Republican,191712,270127,70.97106175983889,268406,71.42612311200196
1956,North Dakota,38,Adlai Stevenson,Democrat,96742,253991,38.08875117622278,253508,38.161320352809376
1956,North Dakota,38,Dwight Eisenhower,Republican,156766,253991,61.72108460536003,253508,61.838679647190624
1960,North Dakota,38,John Kennedy,Democrat,123963,278431,44.521982106877466,278273,44.54726114283456
1960,North Dakota,38,Richard Nixon,Republican,154310,278431,55.42127133832081,278273,55.45273885716544
1964,North Dakota,38,Lyndon Johnson,Democrat,149784,258389,57.96841196800173,257991,58.057839226949774
1964,North Dakota,38,Barry Goldwater,Republican,108207,258389,41.87755670713537,257991,41.942160773050226
1968,North Dakota,38,Hubert Humphrey,Democrat,94769,247882,38.23149724465673,233438,40.59707502634532
1968,North Dakota,38,Richard Nixon,Republican,138669,247882,55.94153669891319,233438,59.40292497365468
1972,North Dakota,38,George McGovern,Democrat,100384,280514,35.785736184290265,274493,36.57069579187811
1972,North Dakota,38,Richard Nixon,Republican,174109,280514,62.06784688108259,274493,63.42930420812189
1976,North Dakota,38,"FORD, GERALD",Republican,153684,297308,51.69184818437445,289762,53.03801050517321
1976,North Dakota,38,"CARTER, JIMMY",Democrat,136078,297308,45.77004318753616,289762,46.96198949482679
1980,North Dakota,38,"REAGAN, RONALD",Republican,193695,301116,64.32570836488263,272884,70.98070975212912
1980,North Dakota,38,"CARTER, JIMMY",Democrat,79189,301116,26.2985029025359,272884,29.01929024787089
1984,North Dakota,38,"REAGAN, RONALD",Republican,200336,308971,64.83974224118121,304765,65.73458238314767
1984,North Dakota,38,"MONDALE, WALTER",Democrat,104429,308971,33.79896495140321,304765,34.26541761685233
1988,North Dakota,38,"BUSH, GEORGE H.W.",Republican,166559,297261,56.031231813120456,294298,56.59535572786767
1988,North Dakota,38,"DUKAKIS, MICHAEL",Democrat,127739,297261,42.9720010361265,294298,43.40464427213233
1992,North Dakota,38,"BUSH, GEORGE H.W.",Republican,136244,308133,44.2159716745691,235412,57.87470477290877
1992,North Dakota,38,"CLINTON, BILL",Democrat,99168,308133,32.18350517471352,235412,42.12529522709123
1996,North Dakota,38,"DOLE, ROBERT",Republican,125050,266411,46.938752528987166,231955,53.91131900584165
1996,North Dakota,38,"CLINTON, BILL",Democrat,106905,266411,40.12784757386144,231955,46.08868099415835
2000,North Dakota,38,"BUSH, GEORGE W.",Republican,174852,288256,60.65858126110124,270136,64.72739657061628
2000,North Dakota,38,"GORE, AL",Democrat,95284,288256,33.05533969804618,270136,35.272603429383715
2004,North Dakota,38,"BUSH, GEORGE W.",Republican,196651,312833,62.86133496146506,307703,63.90935414994329
2004,North Dakota,38,"KERRY, JOHN",Democrat,111052,312833,35.49881246543683,307703,36.09064585005671
2008,North Dakota,38,"MCCAIN, JOHN",Republican,168601,316621,53.250100277618984,309879,54.40865628196812
2008,North Dakota,38,"OBAMA, BARACK H.",Democrat,141278,316621,44.62054001471791,309879,45.59134371803188
2012,North Dakota,38,"ROMNEY, MITT",Republican,188320,322932,58.31568255855722,313286,60.111208288911726
2012,North Dakota,38,"OBAMA, BARACK H.",Democrat,124966,322932,38.69731088897972,313286,39.888791711088274
2016,North Dakota,38,"TRUMP, DONALD J.",Republican,216794,344360,62.9556278313393,310552,69.80924289651975
2016,North Dakota,38,"CLINTON, HILLARY",Democrat,93758,344360,27.226739458706007,310552,30.190757103480255
2020,North Dakota,38,"TRUMP, DONALD J.",Republican,235595,361819,65.11404873707572,350497,67.21740842289663
2020,North Dakota,38,"BIDEN, JOSEPH R. JR",Democrat,114902,361819,31.756762359080092,350497,32.78259157710337
1948,Ohio,39,Harry Truman,Democrat,1452791,2936071,49.48078571669418,2898475,50.12259895289765
1948,Ohio,39,Thomas Dewey,Republican,1445684,2936071,49.23872753758339,2898475,49.87740104710235
1952,Ohio,39,Adlai Stevenson,Democrat,1600367,3700758,43.24430292388748,3700758,43.24430292388748
1952,Ohio,39,Dwight Eisenhower,Republican,2100391,3700758,56.75569707611252,3700758,56.75569707611252
1956,Ohio,39,Adlai Stevenson,Democrat,1439655,3702265,38.88579018519744,3702265,38.88579018519744
1956,Ohio,39,Dwight Eisenhower,Republican,2262610,3702265,61.11420981480256,3702265,61.11420981480256
1960,Ohio,39,John Kennedy,Democrat,1944248,4161859,46.7158546216967,4161859,46.7158546216967
1960,Ohio,39,Richard Nixon,Republican,2217611,4161859,53.2841453783033,4161859,53.2841453783033
1964,Ohio,39,Lyndon Johnson,Democrat,2498331,3969196,62.942999035572946,3969196,62.942999035572946
1964,Ohio,39,Barry Goldwater,Republican,1470865,3969196,37.057000964427054,3969196,37.057000964427054
1968,Ohio,39,Hubert Humphrey,Democrat,1700586,3959698,42.94736618802747,3491600,48.70506358116623
1968,Ohio,39,Richard Nixon,Republican,1791014,3959698,45.231075703248074,3491600,51.29493641883377
1972,Ohio,39,George McGovern,Democrat,1558889,4094787,38.07008765046876,4000716,38.965250220210585
1972,Ohio,39,Richard Nixon,Republican,2441827,4094787,59.63257673720269,4000716,61.034749779789415
1976,Ohio,39,"CARTER, JIMMY",Democrat,2009959,4110456,48.89868666639419,4010585,50.11635459664862
1976,Ohio,39,"FORD, GERALD",Republican,2000626,4110456,48.671631565938185,4010585,49.88364540335138
1980,Ohio,39,"REAGAN, RONALD",Republican,2206545,4283603,51.51142624561613,3958959,55.73548501007462
1980,Ohio,39,"CARTER, JIMMY",Democrat,1752414,4283603,40.90981353780918,3958959,44.26451498992538
1984,Ohio,39,"REAGAN, RONALD",Republican,2678559,4563235,58.69868634861014,4503999,59.47068371906832
1984,Ohio,39,"MONDALE, WALTER",Democrat,1825440,4563235,40.003199484576186,4503999,40.52931628093168
1988,Ohio,39,"BUSH, GEORGE H.W.",Republican,2416549,4393585,55.00175824525985,4356178,55.474064650250746
1988,Ohio,39,"DUKAKIS, MICHAEL",Democrat,1939629,4393585,44.146841360756646,4356178,44.525935349749254
1992,Ohio,39,"CLINTON, BILL",Democrat,1984942,4939967,40.18128056321024,3879252,51.168163346954515
1992,Ohio,39,"BUSH, GEORGE H.W.",Republican,1894310,4939967,38.3466124368847,3879252,48.831836653045485
1996,Ohio,39,"CLINTON, BILL",Democrat,2148222,4534434,47.37574744720069,4008105,53.59694918172054
1996,Ohio,39,"DOLE, ROBERT",Republican,1859883,4534434,41.016872227051934,4008105,46.40305081827946
2000,Ohio,39,"BUSH, GEORGE W.",Republican,2350363,4701998,49.98647383516539,4533991,51.83872222066608
2000,Ohio,39,"GORE, AL",Democrat,2183628,4701998,46.44042809035648,4533991,48.16127777933392
2004,Ohio,39,"BUSH, GEORGE W.",Republican,2859764,5627903,50.814024335529595,5600929,51.0587440047892
2004,Ohio,39,"KERRY, JOHN",Democrat,2741165,5627903,48.70668524315362,5600929,48.9412559952108
2008,Ohio,39,"OBAMA, BARACK H.",Democrat,2940044,5708350,51.50427006052537,5617864,52.33384076225413
2008,Ohio,39,"MCCAIN, JOHN",Republican,2677820,5708350,46.91057836327485,5617864,47.66615923774587
2012,Ohio,39,"OBAMA, BARACK H.",Democrat,2827621,5580822,50.66674765831987,5489028,51.51405676924949
2012,Ohio,39,"ROMNEY, MITT",Republican,2661407,5580822,47.68844087842257,5489028,48.48594323075051
2016,Ohio,39,"TRUMP, DONALD J.",Republican,2841005,5496487,51.68765067578619,5235169,54.2676845771359
2016,Ohio,39,"CLINTON, HILLARY",Democrat,2394164,5496487,43.55807627672002,5235169,45.7323154228641
2020,Ohio,39,"TRUMP, DONALD J.",Republican,3154834,5922202,53.27130010087464,5833999,54.07669764770272
2020,Ohio,39,"BIDEN, JOSEPH R. JR",Democrat,2679165,5922202,45.239338340705025,5833999,45.92330235229728
1948,Oklahoma,40,Harry Truman,Democrat,452782,721599,62.74703817494204,721599,62.74703817494204
1948,Oklahoma,40,Thomas Dewey,Republican,268817,721599,37.25296182505796,721599,37.25296182505796
1952,Oklahoma,40,Adlai Stevenson,Democrat,430939,948984,45.410565404685435,948984,45.410565404685435
1952,Oklahoma,40,Dwight Eisenhower,Republican,518045,948984,54.589434595314565,948984,54.589434595314565
1956,Oklahoma,40,Adlai Stevenson,Democrat,385581,859350,44.868912550183275,859350,44.868912550183275
1956,Oklahoma,40,Dwight Eisenhower,Republican,473769,859350,55.131087449816725,859350,55.131087449816725
1960,Oklahoma,40,John Kennedy,Democrat,370111,903150,40.980014394065215,903150,40.980014394065215
1960,Oklahoma,40,Richard Nixon,Republican,533039,903150,59.019985605934785,903150,59.019985605934785
1964,Oklahoma,40,Lyndon Johnson,Democrat,519834,932499,55.746333240035646,932499,55.746333240035646
1964,Oklahoma,40,Barry Goldwater,Republican,412665,932499,44.253666759964354,932499,44.253666759964354
1968,Oklahoma,40,Hubert Humphrey,Democrat,301658,943086,31.98626636383108,751355,40.148531652813915
1968,Oklahoma,40,Richard Nixon,Republican,449697,943086,47.68356226261444,751355,59.851468347186085
1972,Oklahoma,40,George McGovern,Democrat,247147,1029900,23.997184192640063,1006172,24.563096567982413
1972,Oklahoma,40,Richard Nixon,Republican,759025,1029900,73.69890280609768,1006172,75.43690343201759
1976,Oklahoma,40,"FORD, GERALD",Republican,545708,1092251,49.96177618514426,1078150,50.615220516625705
1976,Oklahoma,40,"CARTER, JIMMY",Democrat,532442,1092251,48.747220190231,1078150,49.384779483374295
1980,Oklahoma,40,"REAGAN, RONALD",Republican,695570,1149708,60.49970949145348,1097596,63.3721332803691
1980,Oklahoma,40,"CARTER, JIMMY",Democrat,402026,1149708,34.967661354013366,1097596,36.6278667196309
1984,Oklahoma,40,"REAGAN, RONALD",Republican,861530,1255676,68.610851843947,1246610,69.10982584769896
1984,Oklahoma,40,"MONDALE, WALTER",Democrat,385080,1255676,30.667146620625065,1246610,30.89017415230104
1988,Oklahoma,40,"BUSH, GEORGE H.W.",Republican,678367,1171036,57.92879125833877,1161790,58.38981227244167
1988,Oklahoma,40,"DUKAKIS, MICHAEL",Democrat,483423,1171036,41.28165146075782,1161790,41.61018772755833
1992,Oklahoma,40,"BUSH, GEORGE H.W.",Republican,592929,1390359,42.64574832830945,1065995,55.62211830261868
1992,Oklahoma,40,"CLINTON, BILL",Democrat,473066,1390359,34.02473749585539,1065995,44.37788169738132
1996,Oklahoma,40,"DOLE, ROBERT",Republican,582315,1206713,48.256296236139,1070420,54.40060910670578
1996,Oklahoma,40,"CLINTON, BILL",Democrat,488105,1206713,40.44913745024708,1070420,45.59939089329422
2000,Oklahoma,40,"BUSH, GEORGE W.",Republican,744337,1234229,60.3078521084823,1218613,61.08067122211891
2000,Oklahoma,40,"GORE, AL",Democrat,474276,1234229,38.426904569573395,1218613,38.91932877788109
2004,Oklahoma,40,"BUSH, GEORGE W.",Republican,959792,1463758,65.57040166475606,1463758,65.57040166475606
2004,Oklahoma,40,"KERRY, JOHN",Democrat,503966,1463758,34.42959833524394,1463758,34.42959833524394
2008,Oklahoma,40,"MCCAIN, JOHN",Republican,960165,1462661,65.6450811226935,1462661,65.6450811226935
2008,Oklahoma,40,"OBAMA, BARACK H.",Democrat,502496,1462661,34.354918877306496,1462661,34.354918877306496
2012,Oklahoma,40,"ROMNEY, MITT",Republican,891325,1334872,66.77231974301655,1334872,66.77231974301655
2012,Oklahoma,40,"OBAMA, BARACK H.",Democrat,443547,1334872,33.22768025698344,1334872,33.22768025698344
2016,Oklahoma,40,"TRUMP, DONALD J.",Republican,949136,1452992,65.32286481962736,1369511,69.30473723832813
2016,Oklahoma,40,"CLINTON, HILLARY",Democrat,420375,1452992,28.931680284543894,1369511,30.695262761671867
2020,Oklahoma,40,"TRUMP, DONALD J.",Republican,1020280,1560699,65.37327184806296,1524170,66.94003949690651
2020,Oklahoma,40,"BIDEN, JOSEPH R. JR",Democrat,503890,1560699,32.28617433598663,1524170,33.059960503093485
1948,Oregon,41,Harry Truman,Democrat,243147,524080,46.39501602808731,504051,48.23857109697233
1948,Oregon,41,Thomas Dewey,Republican,260904,524080,49.78323920012212,504051,51.76142890302767
1952,Oregon,41,Adlai Stevenson,Democrat,270579,695059,38.92892545812658,691394,39.135283210441514
1952,Oregon,41,Dwight Eisenhower,Republican,420815,695059,60.543781175411006,691394,60.864716789558486
1956,Oregon,41,Adlai Stevenson,Democrat,329204,735597,44.753309216867386,735597,44.753309216867386
1956,Oregon,41,Dwight Eisenhower,Republican,406393,735597,55.246690783132614,735597,55.246690783132614
1960,Oregon,41,John Kennedy,Democrat,367402,776421,47.31994626626534,775462,47.378465998333894
1960,Oregon,41,Richard Nixon,Republican,408060,776421,52.55653826983041,775462,52.621534001666106
1964,Oregon,41,Lyndon Johnson,Democrat,501017,786305,63.71789572748488,783796,63.9218623213183
1964,Oregon,41,Barry Goldwater,Republican,282779,786305,35.96301689547949,783796,36.0781376786817
1968,Oregon,41,Hubert Humphrey,Democrat,358866,819622,43.784329849613606,767299,46.77003358534287
